Agency Type,Distribution Channel,Claim,Duration,Destination,Net Sales,Commision (in value),Age
1,1,0,4.0,25,15.0,6.0,52.0
1,1,0,5.0,25,15.0,6.0,38.0
1,1,0,3.0,25,15.0,6.0,39.0
1,1,0,15.0,25,15.0,6.0,45.0
1,1,0,78.0,9,8.49,2.38,48.0
1,1,0,7.0,12,30.0,10.5,35.0
1,1,0,97.0,10,44.0,15.4,23.0
1,1,0,13.0,18,33.0,11.55,55.0
1,1,0,13.0,18,30.0,10.5,55.0
1,1,0,8.0,38,26.0,9.1,55.0
1,1,0,8.0,12,18.0,6.3,25.0
1,1,0,7.0,4,22.0,7.7,35.0
1,1,0,10.0,14,26.0,9.1,42.0
1,1,0,118.0,4,22.0,7.7,34.0
1,1,0,39.0,19,26.0,9.1,55.0
1,1,0,12.0,17,18.0,6.3,34.0
1,1,0,12.0,19,26.0,9.1,43.0
1,1,0,73.0,14,26.0,9.1,41.0
1,1,0,22.0,4,30.0,10.5,55.0
1,1,0,119.0,1,58.0,20.3,24.0
1,1,0,4.0,14,36.0,12.6,47.0
1,1,0,18.0,3,93.0,28.875000000000004,35.0
1,1,0,15.0,19,69.0,24.15,44.0
1,1,0,15.0,19,69.0,24.15,41.0
1,1,0,119.0,17,29.19,10.22,48.0
1,1,0,26.0,9,23.8,5.95,34.0
1,1,0,30.0,9,35.25,8.81,27.0
1,1,0,100.0,9,93.0,28.875000000000004,34.0
1,1,0,7.0,9,23.4,5.85,30.0
1,1,0,26.0,9,71.0,17.75,26.0
1,1,0,8.0,9,17.55,4.39,29.0
1,1,1,16.0,9,74.25,18.56,27.0
1,1,0,12.0,9,24.05,6.01,38.0
1,1,0,68.0,9,24.05,6.01,47.0
1,1,0,9.0,9,62.25,15.56,27.0
1,1,0,23.0,9,93.0,27.0,29.0
1,1,0,26.0,9,93.0,28.875000000000004,30.0
1,1,0,119.0,9,93.0,28.875000000000004,50.0
0,1,0,119.0,44,19.8,11.88,29.0
0,1,0,5.0,0,29.7,17.82,54.0
0,1,0,7.0,3,9.9,5.94,43.0
0,1,0,12.0,4,39.6,23.76,38.0
0,1,0,8.0,3,19.8,11.88,52.0
0,1,0,119.0,15,93.0,28.875000000000004,45.0
0,1,0,53.0,3,93.0,28.875000000000004,43.0
0,1,0,31.0,11,93.0,28.875000000000004,46.0
0,1,0,13.0,3,49.5,28.875000000000004,53.0
0,1,0,95.0,4,29.7,17.82,55.0
0,1,0,8.0,0,29.7,17.82,35.0
0,1,0,119.0,6,49.5,28.875000000000004,31.0
0,1,0,8.0,1,29.7,17.82,55.0
0,1,0,5.0,3,19.8,11.88,55.0
0,1,0,9.0,3,89.1,28.875000000000004,45.0
0,1,0,26.0,4,19.8,11.88,36.0
0,1,0,51.0,12,20.0,0.0,54.0
0,1,0,10.0,37,93.0,0.0,36.0
0,1,0,7.0,14,50.0,0.0,36.0
0,1,0,42.0,14,37.0,0.0,36.0
0,1,0,11.0,4,32.0,0.0,36.0
0,1,0,12.0,14,36.0,0.0,36.0
0,1,0,16.0,11,93.0,0.0,36.0
0,1,0,16.0,0,20.0,0.0,36.0
0,1,0,53.0,19,20.0,0.0,32.0
0,1,0,73.0,4,21.0,0.0,36.0
0,1,0,45.0,4,21.0,0.0,36.0
0,1,0,73.0,19,22.0,0.0,50.0
0,1,1,56.0,29,93.0,0.0,36.0
0,1,0,5.0,14,74.0,0.0,36.0
0,1,0,18.0,18,20.0,0.0,36.0
0,1,0,10.0,10,62.0,0.0,36.0
0,1,0,8.0,7,25.0,0.0,36.0
0,1,0,17.0,41,93.0,0.0,55.0
0,1,0,7.0,20,86.0,0.0,36.0
0,1,0,63.0,23,75.0,0.0,36.0
0,1,0,13.0,14,60.0,0.0,36.0
0,1,0,18.0,18,20.0,0.0,39.0
0,1,0,13.0,14,35.0,0.0,36.0
0,1,0,24.0,16,39.0,0.0,36.0
0,1,0,8.0,0,20.0,0.0,36.0
0,1,0,50.0,31,75.0,0.0,36.0
0,1,0,9.0,4,25.0,0.0,55.0
0,1,0,69.0,7,28.0,0.0,36.0
0,1,0,34.0,23,93.0,0.0,36.0
0,1,0,35.0,13,37.0,0.0,36.0
0,1,0,46.0,20,34.0,0.0,36.0
0,1,0,44.0,4,34.0,0.0,36.0
0,1,0,6.0,31,27.0,0.0,23.0
0,1,0,8.0,4,20.0,0.0,36.0
0,1,0,10.0,14,0.0,0.0,36.0
0,1,0,44.0,3,24.0,0.0,37.0
0,1,0,15.0,12,20.0,0.0,36.0
0,1,0,4.0,0,20.0,0.0,43.0
0,1,0,22.0,20,67.0,0.0,36.0
0,1,0,5.0,0,10.0,0.0,36.0
0,1,0,71.0,19,62.0,0.0,36.0
0,1,0,20.0,15,69.0,0.0,36.0
0,1,0,50.0,9,0.0,0.0,36.0
0,1,0,19.0,9,24.0,0.0,36.0
0,1,0,7.0,7,10.0,0.0,36.0
0,1,0,21.0,0,11.0,0.0,26.0
0,1,0,119.0,41,71.0,0.0,31.0
0,1,0,13.0,14,32.0,0.0,36.0
0,1,0,7.0,0,10.0,0.0,28.0
0,1,0,12.0,0,10.0,0.0,36.0
0,1,0,21.0,3,11.0,0.0,38.0
0,1,0,34.0,20,15.0,0.0,36.0
0,1,0,5.0,0,10.0,0.0,52.0
0,1,0,25.0,3,80.0,0.0,32.0
0,1,0,1.0,14,10.0,0.0,36.0
0,1,0,34.0,13,27.0,0.0,36.0
0,1,0,18.0,13,80.0,0.0,55.0
0,1,0,82.0,16,24.0,0.0,37.0
0,1,0,27.0,0,25.0,0.0,33.0
0,1,0,51.0,23,54.0,0.0,36.0
0,1,0,31.0,4,13.0,0.0,30.0
0,1,0,23.0,0,10.0,0.0,33.0
0,1,0,31.0,9,16.0,0.0,36.0
0,1,0,1.0,9,10.0,0.0,26.0
0,1,0,26.0,9,16.0,0.0,43.0
0,1,0,26.0,0,21.0,0.0,25.0
0,1,0,13.0,0,10.0,0.0,51.0
0,1,0,90.0,12,10.0,0.0,28.0
0,1,0,45.0,17,19.0,0.0,36.0
0,1,0,3.0,1,19.0,0.0,55.0
0,1,0,59.0,17,16.0,0.0,36.0
0,1,0,107.0,20,45.0,0.0,36.0
0,1,0,7.0,9,13.0,0.0,36.0
0,1,0,1.0,9,10.0,0.0,36.0
0,1,0,4.0,12,13.0,0.0,45.0
0,1,0,18.0,45,17.0,0.0,36.0
0,1,0,59.0,37,52.0,0.0,36.0
0,1,0,7.0,12,10.0,0.0,55.0
0,1,0,9.0,0,10.0,0.0,36.0
0,1,0,2.0,9,32.0,0.0,36.0
0,1,0,7.0,19,17.0,0.0,36.0
0,1,0,31.0,46,15.0,0.0,36.0
0,1,0,18.0,12,12.0,0.0,36.0
0,1,0,119.0,11,80.0,0.0,36.0
0,1,0,20.0,20,11.0,0.0,36.0
0,1,0,119.0,47,80.0,0.0,36.0
0,1,0,72.0,17,19.0,0.0,36.0
0,1,0,12.0,19,19.0,0.0,55.0
0,1,0,10.0,29,13.0,0.0,36.0
0,1,0,50.0,17,10.0,0.0,36.0
0,1,0,8.0,20,59.0,0.0,23.0
0,1,0,39.0,46,35.0,0.0,36.0
0,1,0,39.0,4,10.0,0.0,36.0
0,1,0,23.0,3,68.0,0.0,26.0
0,1,0,27.0,10,39.0,0.0,27.0
0,1,0,4.0,9,12.0,0.0,28.0
0,1,0,20.0,7,10.0,0.0,36.0
0,1,0,6.0,7,13.0,0.0,36.0
0,1,0,53.0,29,61.0,0.0,36.0
0,1,0,4.0,12,19.0,0.0,53.0
0,1,0,23.0,1,41.0,0.0,36.0
0,1,0,3.0,20,30.0,0.0,36.0
0,1,0,12.0,9,29.0,0.0,36.0
0,1,0,3.0,9,65.0,0.0,36.0
0,1,0,32.0,1,24.0,0.0,36.0
0,1,0,9.0,4,20.0,0.0,36.0
0,1,0,4.0,9,31.0,0.0,36.0
1,1,0,15.0,13,60.0,24.0,55.0
1,1,0,47.0,13,39.0,15.6,55.0
1,1,0,2.0,13,42.0,16.8,55.0
1,1,0,25.0,13,31.0,12.4,55.0
1,1,0,5.0,13,93.0,28.875000000000004,55.0
0,1,0,13.0,12,48.0,18.24,48.0
1,1,0,8.0,25,23.0,9.2,54.0
1,1,0,8.0,25,15.0,6.0,47.0
1,1,0,78.0,9,6.56,1.84,48.0
1,1,0,51.0,9,14.35,4.02,48.0
1,1,0,12.0,4,30.0,10.5,51.0
1,1,0,75.0,20,26.0,9.1,23.0
1,1,0,9.0,16,26.0,9.1,41.0
1,1,0,9.0,38,22.0,7.7,55.0
1,1,0,3.0,4,18.0,6.3,55.0
1,1,0,2.0,0,18.0,6.3,53.0
1,1,0,7.0,0,18.0,6.3,53.0
1,1,0,11.0,38,35.0,12.25,53.0
1,1,0,8.0,0,0.0,6.3,29.0
1,1,0,25.0,12,22.0,7.7,45.0
1,1,0,2.0,4,18.0,6.3,47.0
1,1,0,27.0,4,30.0,10.5,40.0
1,1,0,11.0,19,35.0,12.25,28.0
1,1,0,119.0,12,30.0,10.5,45.0
1,1,0,8.0,4,18.0,6.3,38.0
1,1,0,8.0,4,18.0,6.3,55.0
1,1,0,10.0,0,22.0,7.7,55.0
1,1,0,1.0,4,18.0,6.3,25.0
1,1,0,10.0,10,35.0,12.25,55.0
1,1,0,12.0,20,58.0,20.3,43.0
1,1,0,80.0,21,93.0,28.875000000000004,29.0
1,1,0,32.0,10,69.0,24.15,37.0
0,0,0,35.0,4,29.0,9.57,26.0
1,1,0,33.0,0,33.0,11.55,55.0
0,0,0,25.0,14,0.0,16.5,32.0
0,0,0,34.0,4,29.0,9.57,55.0
0,0,0,119.0,0,29.0,9.57,55.0
1,1,0,74.0,17,24.9,8.71,48.0
1,1,0,3.0,17,0.0,8.56,48.0
1,1,0,86.0,9,74.9,18.73,32.0
1,1,0,3.0,9,27.0,6.75,39.0
1,1,0,10.0,9,53.25,13.31,29.0
1,1,0,9.0,9,20.25,5.06,31.0
1,1,0,15.0,9,69.0,17.25,30.0
1,1,0,9.0,9,35.25,8.81,28.0
1,1,0,9.0,9,62.25,15.56,25.0
1,1,0,7.0,9,62.25,15.56,24.0
1,1,0,8.0,9,83.0,20.75,28.0
1,1,0,9.0,9,89.25,22.31,28.0
1,1,1,119.0,9,93.0,28.875000000000004,30.0
1,1,0,119.0,9,93.0,28.875000000000004,36.0
0,1,0,10.0,4,39.6,23.76,45.0
0,1,0,8.0,0,39.6,23.76,35.0
0,1,0,72.0,1,19.8,11.88,28.0
0,1,0,19.0,3,49.5,28.875000000000004,49.0
0,1,0,86.0,1,49.5,28.875000000000004,35.0
0,1,0,35.0,3,39.6,23.76,38.0
0,1,0,28.0,4,39.6,23.76,32.0
0,1,0,99.0,1,69.3,28.875000000000004,36.0
0,1,0,29.0,3,29.7,17.82,55.0
0,1,0,119.0,0,29.7,17.82,55.0
0,1,0,25.0,0,29.7,17.82,34.0
0,1,0,2.0,11,19.8,11.88,46.0
0,1,0,34.0,1,29.7,17.82,55.0
0,1,0,2.0,3,19.8,11.88,30.0
0,1,0,119.0,0,49.5,28.875000000000004,31.0
0,1,0,119.0,23,39.6,23.76,42.0
0,1,0,119.0,23,19.8,11.88,42.0
0,1,0,119.0,23,49.5,28.875000000000004,42.0
0,1,0,2.0,9,19.8,11.88,46.0
0,1,0,78.0,11,93.0,28.875000000000004,55.0
0,1,0,9.0,0,29.7,17.82,30.0
0,1,0,35.0,0,29.7,17.82,51.0
0,1,0,41.0,4,39.6,23.76,33.0
0,1,0,27.0,0,29.7,17.82,31.0
0,1,0,119.0,1,93.0,28.875000000000004,44.0
0,1,0,119.0,1,93.0,28.875000000000004,42.0
0,1,0,2.0,3,19.8,11.88,31.0
0,1,0,119.0,1,93.0,28.875000000000004,42.0
0,1,0,119.0,1,93.0,28.875000000000004,44.0
0,1,0,16.0,47,0.0,28.875000000000004,31.0
0,1,0,14.0,14,46.0,0.0,36.0
0,1,0,54.0,16,27.0,0.0,36.0
0,1,0,12.0,14,32.0,0.0,36.0
0,1,0,24.0,11,93.0,0.0,36.0
0,1,0,91.0,12,20.0,0.0,46.0
0,1,0,8.0,14,41.0,0.0,36.0
0,1,0,4.0,0,20.0,0.0,36.0
0,1,0,14.0,33,20.0,0.0,36.0
0,1,0,31.0,14,45.0,0.0,36.0
0,1,0,116.0,10,55.0,0.0,36.0
0,1,0,18.0,12,20.0,0.0,36.0
0,1,0,119.0,7,20.0,0.0,36.0
0,1,0,119.0,0,20.0,0.0,36.0
0,1,0,37.0,10,0.0,0.0,36.0
0,1,0,33.0,12,20.0,0.0,40.0
0,1,0,11.0,10,42.0,0.0,36.0
0,1,0,51.0,9,20.0,0.0,51.0
0,1,0,22.0,12,20.0,0.0,27.0
0,1,0,69.0,11,89.0,0.0,36.0
0,1,0,68.0,7,29.0,0.0,36.0
0,1,0,20.0,12,20.0,0.0,36.0
0,1,0,25.0,4,46.0,0.0,36.0
0,1,0,7.0,1,62.0,0.0,36.0
0,1,0,119.0,7,20.0,0.0,36.0
0,1,0,119.0,0,20.0,0.0,36.0
0,1,0,10.0,7,28.0,0.0,36.0
0,1,0,18.0,31,45.0,0.0,36.0
0,1,0,20.0,35,23.0,0.0,36.0
0,1,0,40.0,9,44.0,0.0,36.0
0,1,0,19.0,17,20.0,0.0,36.0
0,1,0,51.0,3,93.0,0.0,36.0
0,1,0,85.0,9,93.0,0.0,36.0
0,1,0,12.0,12,31.0,0.0,55.0
0,1,0,17.0,12,47.0,0.0,55.0
0,1,0,36.0,13,26.0,0.0,36.0
0,1,0,28.0,11,62.0,0.0,36.0
0,1,0,6.0,0,10.0,0.0,46.0
0,1,0,68.0,17,72.0,0.0,36.0
0,1,0,9.0,9,13.0,0.0,53.0
0,1,0,24.0,4,10.0,0.0,36.0
0,1,0,5.0,9,13.0,0.0,31.0
0,1,0,30.0,4,14.0,0.0,36.0
0,1,0,10.0,9,10.0,0.0,45.0
0,1,0,108.0,36,18.0,0.0,36.0
0,1,0,14.0,14,26.0,0.0,36.0
0,1,0,36.0,4,38.0,0.0,30.0
0,1,0,119.0,12,34.0,0.0,31.0
0,1,0,3.0,4,27.0,0.0,36.0
0,1,0,22.0,16,19.0,0.0,36.0
0,1,0,9.0,13,24.0,0.0,36.0
0,1,0,107.0,9,0.0,0.0,36.0
0,1,0,119.0,20,37.0,0.0,36.0
0,1,0,119.0,28,80.0,0.0,36.0
0,1,0,14.0,29,14.0,0.0,36.0
0,1,0,30.0,43,80.0,0.0,36.0
0,1,0,9.0,20,38.0,0.0,36.0
0,1,0,52.0,9,11.0,0.0,36.0
0,1,0,46.0,29,51.0,0.0,36.0
0,1,0,1.0,12,10.0,0.0,23.0
0,1,0,119.0,14,41.0,0.0,36.0
0,1,0,46.0,3,35.0,0.0,24.0
0,1,0,7.0,11,12.0,0.0,36.0
0,1,0,35.0,16,10.0,0.0,24.0
0,1,0,51.0,10,82.0,0.0,36.0
0,1,0,38.0,14,19.0,0.0,36.0
0,1,0,4.0,1,38.0,0.0,36.0
0,1,0,3.0,20,17.0,0.0,30.0
0,1,0,26.0,15,64.0,0.0,36.0
0,1,0,39.0,7,15.0,0.0,36.0
0,1,0,50.0,14,27.0,0.0,36.0
0,1,0,13.0,3,80.0,0.0,30.0
0,1,0,25.0,13,27.0,0.0,36.0
0,1,0,7.0,23,10.0,0.0,36.0
0,1,0,19.0,48,80.0,0.0,36.0
0,1,0,16.0,0,10.0,0.0,36.0
0,1,0,15.0,30,17.0,0.0,36.0
0,1,0,4.0,0,26.0,0.0,36.0
0,1,0,23.0,0,28.0,0.0,23.0
0,1,0,38.0,7,10.0,0.0,36.0
0,1,0,3.0,41,59.0,0.0,36.0
0,1,0,17.0,4,23.0,0.0,38.0
0,1,0,2.0,13,10.0,0.0,36.0
0,1,0,8.0,4,10.0,0.0,35.0
0,1,0,19.0,10,34.0,0.0,36.0
0,1,0,9.0,14,20.0,0.0,36.0
0,1,0,20.0,14,41.0,0.0,36.0
0,1,0,1.0,13,31.0,0.0,36.0
0,1,0,19.0,14,43.0,0.0,36.0
0,1,0,1.0,3,74.0,0.0,34.0
0,1,0,11.0,14,26.0,0.0,36.0
0,1,0,42.0,1,24.0,0.0,36.0
0,1,0,21.0,9,20.0,0.0,36.0
0,1,0,33.0,7,20.0,0.0,36.0
0,1,0,8.0,13,20.0,0.0,36.0
0,1,0,4.0,14,27.0,0.0,36.0
0,1,0,11.0,9,39.0,0.0,36.0
1,1,0,64.0,13,62.0,24.8,55.0
1,1,0,21.0,13,31.0,12.4,55.0
0,1,0,51.0,12,29.0,11.02,48.0
1,1,0,49.31707355588542,25,15.0,6.0,24.0
1,1,0,6.0,25,15.0,6.0,32.0
1,1,0,6.0,25,15.0,6.0,36.0
1,1,0,29.0,25,23.0,9.2,52.0
1,1,0,6.0,16,22.0,7.7,40.0
1,1,0,38.0,4,22.0,7.7,43.0
1,1,0,17.0,13,22.0,7.7,46.0
1,1,0,119.0,17,37.0,12.95,34.0
1,1,0,11.0,4,22.0,7.7,37.0
1,1,0,4.0,14,22.0,7.7,47.0
1,1,0,10.0,0,30.0,10.5,45.0
1,1,0,36.0,14,35.0,12.25,55.0
1,1,0,90.0,14,44.0,15.4,55.0
1,1,0,3.0,14,22.0,7.7,32.0
1,1,0,8.0,0,18.0,6.3,40.0
1,1,0,6.0,14,26.0,9.1,51.0
1,1,0,2.0,4,18.0,6.3,27.0
1,1,0,65.0,3,93.0,28.875000000000004,39.0
1,1,0,40.0,10,45.0,15.75,41.0
1,1,0,7.0,4,26.0,9.1,55.0
1,1,0,20.0,1,45.0,15.75,40.0
0,0,0,79.0,17,20.0,0.0,55.0
0,0,0,67.0,4,29.0,9.57,51.0
1,0,0,18.0,9,16.91,4.74,55.0
1,0,0,22.0,9,21.14,5.93,55.0
1,1,0,6.0,9,20.25,5.06,55.0
0,1,0,101.0,23,9.9,5.94,55.0
0,1,0,100.0,23,29.7,17.82,55.0
0,1,0,17.0,0,29.7,17.82,31.0
0,1,0,37.0,0,39.6,23.76,53.0
0,1,0,119.0,1,93.0,28.875000000000004,55.0
0,1,0,52.0,1,93.0,28.875000000000004,53.0
0,1,0,119.0,2,49.5,28.875000000000004,40.0
0,1,0,93.0,2,29.7,17.82,31.0
0,1,0,72.0,6,59.4,28.875000000000004,29.0
0,1,0,8.0,0,9.9,5.94,31.0
0,1,0,5.0,0,9.9,5.94,55.0
0,1,0,119.0,1,59.4,28.875000000000004,40.0
0,1,0,65.0,20,19.8,11.88,25.0
0,1,0,22.0,0,29.7,17.82,42.0
0,1,0,119.0,41,0.0,0.0,28.0
0,1,0,37.0,4,21.0,0.0,36.0
0,1,0,43.0,10,82.0,0.0,36.0
0,1,0,10.0,15,93.0,0.0,36.0
0,1,0,71.0,14,35.0,0.0,36.0
0,1,0,103.0,7,20.0,0.0,36.0
0,1,0,12.0,4,20.0,0.0,28.0
0,1,0,28.0,9,57.0,0.0,36.0
0,1,0,47.0,49,93.0,0.0,36.0
0,1,0,16.0,14,27.0,0.0,36.0
0,1,0,3.0,0,20.0,0.0,36.0
0,1,0,106.0,10,32.0,0.0,36.0
0,1,0,25.0,12,63.0,0.0,36.0
0,1,0,4.0,0,20.0,0.0,36.0
0,1,0,6.0,0,20.0,0.0,36.0
0,1,1,51.0,17,20.0,0.0,36.0
0,1,0,63.0,10,38.0,0.0,36.0
0,1,0,48.0,12,20.0,0.0,50.0
0,1,0,15.0,31,20.0,0.0,36.0
0,1,0,48.0,12,20.0,0.0,50.0
0,1,0,119.0,7,38.0,0.0,36.0
0,1,0,42.0,12,93.0,0.0,36.0
0,1,0,8.0,0,20.0,0.0,48.0
0,1,0,30.0,9,45.0,0.0,36.0
0,1,0,16.0,19,28.0,0.0,55.0
0,1,0,41.0,17,16.0,0.0,36.0
0,1,0,9.0,18,25.0,0.0,36.0
0,1,0,108.0,1,60.0,0.0,36.0
0,1,0,46.0,0,12.0,0.0,26.0
0,1,0,51.0,15,51.0,0.0,36.0
0,1,0,43.0,12,10.0,0.0,40.0
0,1,0,90.0,10,47.0,0.0,36.0
0,1,0,23.0,12,14.0,0.0,36.0
0,1,0,8.0,0,16.0,0.0,36.0
0,1,0,67.0,23,0.0,0.0,36.0
0,1,0,46.0,13,12.0,0.0,36.0
0,1,0,10.0,11,10.0,0.0,36.0
0,1,0,6.0,14,51.0,0.0,36.0
0,1,0,4.0,14,10.0,0.0,28.0
0,1,0,64.0,17,16.0,0.0,36.0
0,1,0,108.0,4,27.0,0.0,36.0
0,1,0,77.0,40,57.0,0.0,36.0
0,1,0,40.0,7,17.0,0.0,36.0
0,1,0,5.0,9,10.0,0.0,40.0
0,1,0,3.0,3,10.0,0.0,23.0
0,1,0,1.0,9,12.0,0.0,36.0
0,1,0,72.0,20,37.0,0.0,36.0
0,1,0,13.0,10,21.0,0.0,44.0
0,1,0,73.0,3,80.0,0.0,54.0
0,1,0,119.0,3,80.0,0.0,54.0
0,1,0,2.0,9,37.0,0.0,36.0
0,1,0,42.0,14,13.0,0.0,36.0
0,1,0,9.0,41,0.0,0.0,38.0
0,1,0,23.0,10,21.0,0.0,36.0
0,1,0,119.0,9,0.0,0.0,36.0
0,1,0,6.0,17,17.0,0.0,49.0
0,1,0,25.0,12,10.0,0.0,28.0
0,1,0,27.0,13,10.0,0.0,36.0
0,1,0,27.0,50,59.0,0.0,36.0
0,1,0,10.0,17,18.0,0.0,36.0
0,1,0,36.0,9,42.0,0.0,36.0
0,1,0,13.0,0,10.0,0.0,36.0
0,1,0,100.0,0,10.0,0.0,40.0
0,1,0,37.0,7,10.0,0.0,36.0
0,1,0,34.0,13,13.0,0.0,36.0
0,1,0,8.0,0,10.0,0.0,36.0
0,1,0,8.0,0,20.0,0.0,36.0
0,1,0,53.0,11,20.0,0.0,36.0
0,1,0,2.0,4,20.0,0.0,33.0
0,1,0,2.0,7,20.0,0.0,33.0
0,1,0,6.0,9,20.0,0.0,36.0
0,1,0,4.0,7,20.0,0.0,36.0
0,1,0,2.0,17,20.0,0.0,36.0
0,1,0,9.0,3,34.0,0.0,44.0
0,1,0,6.0,3,23.0,0.0,49.0
0,1,0,25.0,35,23.0,0.0,36.0
1,1,0,25.0,13,60.0,24.0,55.0
0,1,0,8.0,12,22.0,8.36,48.0
0,1,0,37.0,29,93.0,28.875000000000004,48.0
0,1,0,57.0,8,75.0,28.5,48.0
1,1,0,30.0,25,31.0,12.4,31.0
1,1,0,12.0,25,15.0,6.0,55.0
1,1,0,20.0,9,4.12,1.16,48.0
1,1,0,77.0,9,7.92,2.22,48.0
1,1,0,114.0,9,6.69,1.88,48.0
1,1,0,49.0,9,1.98,0.56,48.0
1,1,0,48.0,9,2.76,0.77,48.0
1,1,0,106.0,9,4.42,1.24,48.0
1,1,0,15.0,9,2.45,0.69,48.0
1,1,0,28.0,14,35.0,12.25,37.0
1,1,0,71.0,20,35.0,12.25,29.0
1,1,0,7.0,4,18.0,6.3,23.0
1,1,0,9.0,19,26.0,9.1,39.0
1,1,0,45.0,18,18.0,6.3,31.0
1,1,0,25.0,14,35.0,12.25,27.0
1,1,0,2.0,0,18.0,6.3,42.0
1,1,0,8.0,4,18.0,6.3,27.0
1,1,0,7.0,0,18.0,6.3,42.0
1,1,0,9.0,0,18.0,6.3,55.0
1,1,0,40.0,10,35.0,12.25,34.0
1,1,0,20.0,17,18.0,6.3,35.0
1,1,0,12.0,0,18.0,6.3,40.0
1,1,0,100.0,4,33.0,11.55,55.0
1,1,0,32.0,1,83.0,28.875000000000004,52.0
1,1,0,4.0,3,55.0,19.25,25.0
0,0,0,75.0,4,29.0,9.57,55.0
1,1,0,6.0,17,39.85,13.95,48.0
1,1,0,3.0,9,25.9,6.47,28.0
1,1,0,26.0,9,76.3,19.07,55.0
0,1,0,28.0,1,49.5,28.875000000000004,45.0
0,1,0,34.0,4,0.0,28.875000000000004,31.0
0,1,0,13.0,0,19.8,11.88,47.0
0,1,0,119.0,1,69.3,28.875000000000004,30.0
0,1,0,31.0,0,49.5,28.875000000000004,27.0
0,1,0,54.0,1,59.4,28.875000000000004,42.0
0,1,0,7.0,41,69.3,28.875000000000004,52.0
0,1,0,43.0,1,93.0,28.875000000000004,35.0
0,1,0,22.0,4,29.7,17.82,36.0
0,1,0,7.0,4,0.0,28.875000000000004,31.0
0,1,0,10.0,10,0.0,17.82,41.0
0,1,0,33.0,2,39.6,23.76,55.0
0,1,0,28.0,1,0.0,17.82,31.0
0,1,0,28.0,1,19.8,11.88,38.0
0,1,0,9.0,4,39.6,23.76,39.0
0,1,0,63.0,0,29.7,17.82,37.0
0,1,0,34.0,23,69.3,28.875000000000004,32.0
0,1,0,23.0,9,0.0,23.76,53.0
0,1,0,23.0,0,29.7,17.82,31.0
0,1,0,99.0,2,49.5,28.875000000000004,40.0
0,1,0,51.0,51,93.0,28.875000000000004,28.0
0,1,0,13.0,52,59.4,28.875000000000004,55.0
0,1,0,49.0,13,28.0,0.0,36.0
0,1,0,29.0,10,43.0,0.0,36.0
0,1,0,46.0,49,0.0,0.0,36.0
0,1,0,35.0,23,93.0,0.0,36.0
0,1,0,36.0,19,20.0,0.0,28.0
0,1,0,27.0,13,54.0,0.0,36.0
0,1,0,49.0,49,93.0,0.0,36.0
0,1,0,25.0,13,54.0,0.0,36.0
0,1,0,22.0,9,48.0,0.0,35.0
0,1,0,119.0,20,47.0,0.0,36.0
0,1,0,32.0,19,21.0,0.0,36.0
0,1,0,12.0,4,20.0,0.0,40.0
0,1,0,97.0,10,38.0,0.0,36.0
0,1,0,13.0,18,20.0,0.0,36.0
0,1,0,57.0,7,20.0,0.0,36.0
0,1,0,7.0,14,25.0,0.0,48.0
0,1,0,82.0,1,72.0,0.0,36.0
0,1,0,119.0,4,31.0,0.0,36.0
0,1,0,83.0,17,27.0,0.0,36.0
0,1,0,119.0,0,20.0,0.0,36.0
0,1,0,15.0,4,20.0,0.0,36.0
0,1,0,83.0,18,20.0,0.0,36.0
0,1,0,6.0,1,52.0,0.0,36.0
0,1,0,28.0,1,73.0,0.0,36.0
0,1,0,43.0,19,29.0,0.0,36.0
0,1,0,91.0,1,51.0,0.0,36.0
0,1,0,119.0,12,23.0,0.0,36.0
0,1,0,32.0,13,39.0,0.0,36.0
0,1,0,49.0,4,20.0,0.0,28.0
0,1,0,92.0,11,79.0,0.0,36.0
0,1,1,24.0,35,21.0,0.0,36.0
0,1,0,41.0,29,93.0,0.0,36.0
0,1,0,5.0,0,22.0,0.0,36.0
0,1,0,43.0,4,26.0,0.0,36.0
0,1,0,7.0,9,20.0,0.0,28.0
0,1,0,11.0,4,20.0,0.0,36.0
0,1,0,24.0,53,93.0,0.0,36.0
0,1,0,26.0,4,23.0,0.0,38.0
0,1,0,9.0,4,28.0,0.0,44.0
0,1,0,13.0,12,20.0,0.0,44.0
0,1,0,15.0,13,37.0,0.0,36.0
0,1,0,64.0,3,93.0,0.0,55.0
0,1,0,119.0,0,20.0,0.0,36.0
0,1,0,14.0,12,33.0,0.0,36.0
0,1,0,14.0,19,40.0,0.0,36.0
0,1,0,69.0,3,93.0,0.0,44.0
0,1,0,11.0,35,36.0,0.0,36.0
0,1,0,7.0,17,23.0,0.0,29.0
0,1,0,102.0,9,10.0,0.0,32.0
0,1,0,119.0,3,64.0,0.0,26.0
0,1,0,82.0,10,26.0,0.0,40.0
0,1,0,1.0,4,10.0,0.0,36.0
0,1,0,35.0,14,15.0,0.0,36.0
0,1,0,42.0,4,11.0,0.0,31.0
0,1,0,5.0,7,80.0,0.0,36.0
0,1,0,8.0,7,80.0,0.0,36.0
0,1,0,3.0,12,17.0,0.0,38.0
0,1,0,10.0,10,24.0,0.0,36.0
0,1,0,51.0,12,10.0,0.0,40.0
0,1,0,50.0,0,21.0,0.0,36.0
0,1,0,2.0,54,24.0,0.0,36.0
